檔名,請開,請關,請保持,其他
1618545319,0,0,0,1
1627203702,0,0,0,1
1634651455,0,0,0,1
1620827452,0,0,0,1
1650787643,0,0,0,1
1621381473,0,0,0,1
1633509527,0,0,0,1
1642300305,0,0,0,1
1648253113,0,0,0,1
1631011529,0,0,0,1
1637369650,0,0,0,1
1619410438,0,0,0,1
1648188499,0,0,0,1
1630762846,0,0,0,1
1650156105,0,0,0,1
1632787139,0,0,0,1
1631002539,0,0,0,1
1618198694,0,1,0,0
1648380027,0,0,0,1
1648285076,0,0,0,1
1632308540,0,0,0,1
1648288387,0,0,0,1
1630848490,0,0,0,1
1629103984,0,0,0,1
1619153506,0,0,0,1
1633823582,0,0,0,1
1632536362,0,0,0,1
1631959236,0,0,0,1
1632712358,0,0,0,1
1633335883,0,0,0,1
1643869036,1,0,0,0
1619194323,0,0,0,1
1635293151,0,0,0,1
1619438939,0,0,0,1
1632118206,0,0,0,1
1649555745,0,0,0,1
1651195102,0,0,0,1
1642911884,0,0,0,1
1650611917,0,0,0,1
1633873507,0,0,0,1
1630222936,0,0,0,1
1620216826,0,0,0,1
1632819991,0,0,0,1
1629815889,0,0,0,1
1651109996,0,0,0,1
1620304334,0,0,0,1
1619054285,0,0,0,1
1635132623,0,0,0,1
1631248086,0,0,0,1
1637637799,0,0,0,1
1619187507,0,0,0,1
1647490129,0,0,0,1
1620698062,0,0,0,1
1620643246,0,0,0,1
1618476864,0,0,0,1
1620442735,0,0,0,1
1649039586,1,0,0,0
1620906877,0,0,0,1
1636734240,0,0,0,1
1637545046,0,0,0,1
1621063777,0,0,0,1
1633041819,1,0,0,0
1649596086,0,0,0,1
1646364882,0,0,0,1
1632034173,0,0,0,1
1651016841,0,0,0,1
1649382758,0,0,0,1
1634985031,0,0,0,1
1620309022,0,0,0,1
1630815496,0,0,0,1
1650193904,0,0,0,1
1642899964,0,0,0,1
1620220736,0,0,0,1
1620143195,0,0,0,1
1630047799,0,0,0,1
1634809080,0,0,0,1
1647419519,0,0,0,1
1619782130,0,0,0,1
1640160517,0,0,0,1
1638326134,0,0,0,1
1631151795,0,0,0,1
1632306225,0,0,0,1
1619269037,0,0,0,1
1632664014,0,0,0,1
1620084150,0,0,0,1
1619493490,0,0,0,1
1627885387,0,0,0,1
1630201332,0,0,0,1
1620911401,0,0,0,1
1649517133,0,0,0,1
1642691892,0,0,0,1
1631859172,0,0,0,1
1631942645,0,0,0,1
1647306426,0,0,0,1
1619825010,0,0,0,1
1635172522,0,0,0,1
1622000484,0,0,0,1
1632178414,0,0,0,1
1650897968,0,0,0,1
1621139384,0,0,0,1
1647914998,0,0,0,1
1619084834,0,0,0,1
1618596606,0,0,0,1
1643461743,0,0,0,1
1649423922,0,0,0,1
1627787914,0,0,0,1
1620721999,0,0,0,1
1618545486,0,0,0,1
1631752188,0,0,0,1
1650751480,0,0,0,1
1619942145,0,0,0,1
1632908548,0,0,0,1
1619011011,0,0,0,1
1647308049,0,1,0,0
1643766824,0,0,0,1
1631952383,0,0,0,1
1630105325,0,0,0,1
1636805873,0,0,0,1
1642608691,0,0,0,1
1649729802,0,0,0,1
1649494012,0,0,0,1
1639702465,0,0,0,1
1620665093,1,0,0,0
1642516702,0,0,0,1
1619748309,1,0,0,0
1650699934,0,0,0,1
1622377881,0,0,0,1
1635120997,0,0,0,1
1618732288,0,0,0,1
1632529503,0,0,0,1
1629850634,0,0,0,1
1621937151,0,0,0,1
1618994169,0,0,0,1
1620916203,0,0,0,1
1619143950,0,0,0,1
1619136398,0,0,0,1
1631627359,0,0,0,1
1648981695,0,0,0,1
1620013099,0,0,0,1
1628935085,0,0,0,1
1633857294,0,0,0,1
1650188120,1,0,0,0
1630403415,0,0,0,1
1632131152,0,0,0,1
1633090377,0,0,0,1
1634806230,0,0,0,1
1617765254,0,0,0,1
1651112760,0,0,0,1
1643860900,0,0,0,1
1619682197,0,0,0,1
1632141525,0,0,0,1
1631116300,0,0,0,1
1620293484,0,0,0,1
1617765613,0,0,0,1
1637639409,0,0,0,1
1628652709,0,0,0,1
1618300975,0,0,0,1
1650757554,0,0,0,1
1619396332,0,0,0,1
1619335279,0,0,0,1
1633753916,0,0,0,1
1620294262,0,0,0,1
1647266836,0,0,0,1
1630047086,0,0,0,1
1642555303,0,0,0,1
1620959701,0,0,0,1
1620697758,0,0,0,1
1643192841,0,0,0,1
1635730552,0,0,0,1
1649131955,0,0,0,1
1649325092,1,0,0,0
1621227366,0,0,0,1
1621949653,0,0,0,1
1618547071,0,0,0,1
1647138953,0,0,0,1
1650797792,0,0,0,1
1637637799,0,0,0,1
1634284691,0,0,0,1
1618906851,0,0,0,1
1646118188,0,0,0,1
1634570778,0,0,0,1
1639299604,0,0,0,1
1619661462,0,0,0,1
1634434798,0,0,0,1
1644794292,1,0,0,0
1618553415,0,0,0,1
1645966485,0,1,0,0
1633911665,0,1,0,0
1651235519,0,0,0,1
1634426781,0,0,0,1
1638441105,0,0,0,1
1632744642,0,0,0,1
1642495776,0,0,0,1
1618829054,0,0,0,1
1620530049,0,0,0,1
1650934118,0,0,0,1
1633881071,0,0,0,1
1619146862,0,0,0,1
1627275441,0,0,0,1
1632551651,0,0,0,1
1647667317,0,0,0,1
1646796086,0,0,0,1
1630843572,0,0,0,1
1650098828,0,1,0,0
1618986361,0,0,0,1
1650161947,0,1,0,0
1647684245,0,0,0,1
1619046922,0,0,0,1
1634554907,0,0,0,1
1630059941,0,0,0,1
1620057966,0,0,0,1
1649684568,0,0,0,1
1631329677,0,0,0,1
1619168090,0,0,0,1
1621008809,0,0,0,1
1649502463,0,0,0,1
1642477905,0,0,0,1
1620978501,0,0,0,1
1645189576,0,0,0,1
1648343592,0,1,0,0
1647389320,0,0,0,1
1633081596,0,0,0,1
1650368847,0,0,0,1
1651067860,0,0,0,1
1620399772,0,0,0,1
1620104502,0,0,0,1
1638326136,0,0,0,1
1620028869,0,0,0,1
1620705884,0,0,0,1
1631237349,0,0,0,1
1621640748,0,0,0,1
1642255804,0,0,0,1
1632906235,0,0,0,1
1637640271,0,0,0,1
1619129002,0,0,0,1
1621241173,0,0,0,1
1634307469,0,0,0,1
1649394152,0,0,0,1
1632222093,0,0,0,1
1650759149,0,0,0,1
1618551438,1,0,0,0
1649578936,0,0,0,1
1636788514,0,0,0,1
1629506163,0,0,0,1
1645362357,0,0,0,1
1650529683,0,0,0,1
1650207396,0,0,0,1
1639217048,0,0,0,1
1622212347,0,0,0,1
1649159006,0,0,0,1
1630674665,0,0,0,1
1636289620,0,0,0,1
1618555291,0,0,0,1
1635210327,0,0,0,1
1621642185,0,1,0,0
1621144338,1,0,0,0
1633108211,0,1,0,0
1634396913,0,0,0,1
1633871221,1,0,0,0
1620915964,0,0,0,1
1632036576,0,1,0,0
1650103757,0,0,0,1
1634862527,0,0,0,1
1620550746,0,0,0,1
1632823661,0,0,0,1
1624519259,0,0,0,1
1649999334,0,0,0,1
1648218385,0,0,0,1
1650627962,0,0,0,1
1635415622,0,0,0,1
1650509185,0,0,0,1
1650839625,0,0,0,1
1620913804,0,0,0,1
1618554239,0,0,0,1
1648187338,0,0,0,1
1619260913,0,0,0,1
1625796295,0,0,0,1
1620174266,0,0,0,1
1632838170,0,0,0,1
1645358387,0,0,0,1
1628926703,0,0,0,1
1650075626,0,0,0,1
1636293019,0,0,0,1
1618200092,0,0,0,1
1649894783,0,0,0,1
1647753173,0,0,0,1
1623210668,0,0,0,1
1649136584,0,0,0,1
1647732096,0,0,0,1
1633482383,0,0,0,1
1620724094,0,0,0,1
1620613317,0,0,0,1
1633945439,0,0,0,1
1632029005,0,0,0,1
1635837574,0,1,0,0
1645071609,0,0,0,1
1650520975,0,0,0,1
1651057716,0,0,0,1
1629879858,0,0,0,1
1634377423,0,0,0,1
1649417069,0,0,0,1
1620386392,0,0,0,1
1649595495,0,0,0,1
1633688799,0,0,0,1
1642297678,0,0,0,1
1650980355,0,0,0,1
1650949915,0,0,0,1
1629102597,0,0,0,1
1649407258,0,0,0,1
1649077107,0,0,0,1
1649376148,0,0,0,1
1636853752,0,0,0,1
1630032324,0,0,0,1
1619705364,0,0,0,1
1632729336,0,0,0,1
1649476704,0,0,0,1
1619181256,0,0,0,1
1630890421,0,0,0,1
1628755921,0,0,0,1
1620339943,0,0,0,1
1619262661,0,0,0,1
1636290173,0,0,0,1
1650449733,0,0,0,1
1649432462,0,0,0,1
1644128211,0,0,0,1
1617849684,0,0,0,1
1635420111,0,0,0,1
1631966712,0,0,0,1
1631448560,0,0,0,1
1632833305,0,0,0,1
1649770135,0,0,0,1
1649512021,0,0,0,1
1648263146,0,0,0,1
1633854103,0,0,0,1
1635901392,0,0,0,1
1618667406,0,0,0,1
1631264518,0,1,0,0
1641892295,0,0,0,1
1631617061,0,0,0,1
1618642050,0,0,0,1
1650710258,0,0,0,1
1650237171,0,0,0,1
1619089254,0,0,0,1
1620744946,0,0,0,1
1631093664,1,0,0,0
1643877540,0,0,0,1
1649634173,0,0,0,1
1636107321,0,1,0,0
1639027730,0,0,0,1
1636082480,0,0,0,1
1634476194,0,0,0,1
1619489680,1,0,0,0
1649818799,0,0,0,1
1649207649,0,0,0,1
1619430316,0,0,0,1
1633219188,0,0,0,1
1635816550,0,1,0,0
1651074718,0,0,0,1
1631066751,0,0,0,1
1621411229,0,0,0,1
1637551096,0,0,0,1
1619185028,0,0,0,1
1621508476,0,0,0,1
1630736879,0,0,0,1
1636886779,0,0,0,1
1620829911,0,0,0,1
1631921109,0,0,0,1
1650454475,0,0,0,1
1650800673,0,0,0,1
1618474997,0,0,0,1
1633784911,0,0,0,1
1631285145,0,0,0,1
1630498649,0,0,0,1
1632052016,0,0,0,1
1619873808,0,0,0,1
1651053899,0,0,0,1
1650243706,0,0,0,1
1628165512,0,0,0,1
1631398401,0,0,0,1
1650789188,0,0,0,1
1646902389,0,0,0,1
1633312735,0,0,0,1
1620565469,0,0,0,1
1645969561,0,1,0,0
1630315313,0,0,0,1
1650184457,0,1,0,0
1636704260,0,0,0,1
1630744802,1,0,0,0
1636810423,0,0,0,1
1645574739,0,0,0,1
1636702161,0,1,0,0
1649042809,0,0,0,1
1619660056,0,0,0,1
1621345390,0,1,0,0
1642507695,0,1,0,0
1637830258,0,0,0,1
1633394508,0,0,0,1
1650027319,0,0,0,1
1620220702,0,0,0,1
1633177613,0,0,0,1
1628043443,0,0,0,1
1633041819,0,0,0,1
1618632544,0,1,0,0
1619685396,0,0,0,1
1620008745,0,0,0,1
1631956260,0,0,0,1
1633336711,0,0,0,1
1643887279,0,0,0,1
1651114682,0,0,0,1
1648363968,0,0,0,1
1618983431,0,0,0,1
1645790780,0,0,0,1
1619945627,0,0,0,1
1630062059,0,0,0,1
1623065760,0,0,0,1
1650769469,0,1,0,0
1633690969,0,0,0,1
1643100872,0,0,0,1
1637232953,0,0,0,1
1618973906,0,0,0,1
1642313866,0,0,0,1
1621240796,0,0,0,1
1649558460,0,0,0,1
1635553593,0,0,0,1
1649724200,0,0,0,1
1619134866,0,0,0,1
1645774767,0,1,0,0
1630763344,0,0,0,1
1634449087,0,0,0,1
1634448238,0,0,0,1
1645920326,0,0,0,1
1620977558,0,0,0,1
1632698936,0,0,0,1
1633663360,0,0,0,1
1633515995,0,0,0,1
1619260412,0,0,0,1
1632567267,0,0,0,1
1633305919,0,0,0,1
1618926349,0,0,0,1
1630281775,0,0,0,1
1647691182,0,0,0,1
1619440577,0,0,0,1
1618976301,0,0,0,1
1634372792,0,0,0,1
1648461795,0,0,0,1
1648943403,0,0,0,1
1649142456,0,0,0,1
1623156102,0,0,0,1
1650134513,0,0,0,1
1619513138,0,0,0,1
1649645739,0,0,0,1
1640709035,0,0,0,1
1649350616,0,0,0,1
1632385085,0,0,0,1
1624784883,0,0,0,1
1650878985,0,0,0,1
1618558290,0,0,0,1
1627050309,0,0,0,1
1618795638,1,0,0,0
1635178737,0,0,0,1
1620964790,0,0,0,1
1628757679,0,0,0,1
1649580718,0,0,0,1
1642168273,0,0,0,1
1630973343,0,0,0,1
1649425549,0,0,0,1
1632738095,0,0,0,1
1632381096,0,0,0,1
1632803987,0,0,0,1
1632134675,0,0,0,1
1651121455,0,0,0,1
1639425524,0,0,0,1
1620309927,0,0,0,1
1622099495,0,0,0,1
1618787446,0,0,0,1
1629541702,0,0,0,1
1620459436,0,0,0,1
1634854415,0,0,0,1
1619597050,0,0,0,1
1649818160,0,0,0,1
1630211626,0,0,0,1
1618562473,0,0,0,1
1649901295,0,0,0,1
1634531663,0,0,0,1
1619069348,0,0,0,1
1619225023,0,0,0,1
1648879807,0,0,0,1
1630106665,0,0,0,1
1619224660,0,0,0,1
1620087823,0,0,0,1
1633798473,0,0,0,1
1620992252,0,0,0,1
1650754055,0,0,0,1
1620518414,0,0,0,1
1631239149,0,0,0,1
1647227438,0,0,0,1
1620691169,0,0,0,1
1629340648,0,0,0,1
1647590924,0,0,0,1
1649811202,0,0,0,1
1619395450,0,0,0,1
1644581325,0,0,0,1
1620920640,0,0,0,1
1650187794,0,0,0,1
1635941080,0,0,0,1
1629539450,0,0,0,1
1621084673,0,0,0,1
1636872713,0,0,0,1
1648310324,1,0,0,0
1648891057,0,0,0,1
1650785896,0,0,0,1
1621087719,0,0,0,1
1631836340,0,0,0,1
1636601905,0,0,0,1
1650722492,1,0,0,0
1634969327,0,0,0,1
1637283538,0,0,0,1
1637625592,0,0,0,1
1649078942,0,0,0,1
1637574166,0,0,0,1
1649617009,0,0,0,1
1642989060,0,0,0,1
1644805343,0,0,0,1
1618564973,0,0,0,1
1632735055,0,0,0,1
1619062499,0,0,0,1
1634121904,0,0,0,1
1650858771,0,0,0,1
1642859002,0,0,0,1
1619867393,0,0,0,1
1650496414,0,0,0,1
1633793311,0,0,0,1
1620013091,0,0,0,1
1632052731,0,0,0,1
1632698948,0,0,0,1
1641513729,0,0,0,1
1619523000,0,0,0,1
1647265511,0,0,0,1
1650586604,0,0,0,1
1629116510,0,0,0,1
1632914678,0,0,0,1
1649559480,0,1,0,0
1642297387,0,0,0,1
1647738717,0,0,0,1
1620569431,0,0,0,1
1620543750,0,0,0,1
1635603130,0,0,0,1
1634370241,0,0,0,1
1628218770,0,0,0,1
1634370903,0,0,0,1
1632366348,0,0,0,1
1650617252,1,0,0,0
1620174270,0,0,0,1
1619312189,0,0,0,1
1627120822,0,0,0,1
1639823851,0,0,0,1
1636968581,0,0,0,1
1619514349,0,0,0,1
1649417404,0,0,0,1
1630736009,0,0,0,1
1648197794,0,0,0,1
1620310598,1,0,0,0
1620021717,0,0,0,1
1651023404,0,0,0,1
1634260315,0,0,0,1
1620980680,0,0,0,1
1645101322,0,0,0,1
1636782533,0,0,0,1
1636793717,0,0,0,1
1631251439,1,0,0,0
1633406546,1,0,0,0
1650793202,0,0,0,1
1650749107,0,0,0,1
1632142644,0,0,0,1
1634864675,0,0,0,1
1643537424,0,0,0,1
1630403618,0,0,0,1
1630218207,0,0,0,1
1618983416,0,0,0,1
1642260573,1,0,0,0
1649646110,0,0,0,1
1633319272,0,0,0,1
1631945403,0,0,0,1
1618738472,0,0,0,1
1621352977,0,0,0,1
1632659086,0,0,0,1
1619222187,0,1,0,0
1647422783,0,0,0,1
1649979101,0,0,0,1
1630584751,0,0,0,1
1631745534,0,0,0,1
1637219170,0,0,0,1
1647577605,0,0,0,1
1619929766,0,0,0,1
1629976640,0,0,0,1
1619337405,0,0,0,1
1631678803,0,0,0,1
1618556072,0,0,0,1
1630194694,0,0,0,1
1620805829,0,1,0,0
1649581690,0,0,0,1
1646321707,0,0,0,1
1619162257,0,0,0,1
1618727253,0,0,0,1
1620038300,0,0,0,1
1647751961,0,0,0,1
1621052713,0,0,0,1
1630742355,0,1,0,0
1637639377,0,0,0,1
1620012941,0,0,0,1
1646298994,0,0,0,1
1642554589,0,0,0,1
1651110004,0,0,0,1
1650896876,0,0,0,1
1620352973,0,0,0,1
1625796142,0,0,0,1
1632890912,0,0,0,1
1648202666,0,0,0,1
1617941455,0,0,0,1
1632528757,0,0,0,1
1631835684,0,1,0,0
1649405496,0,0,0,1
1617787696,0,0,0,1
1636936505,0,0,0,1
1619422901,0,0,0,1
1624501059,0,0,0,1
1619320282,0,0,0,1
1648280856,0,0,0,1
1620893764,0,0,0,1
1625815096,0,1,0,0
1640616591,0,0,0,1
1617849691,0,0,0,1
1646566922,0,0,0,1
1646103300,1,0,0,0
1648252252,0,0,0,1
1628947866,0,0,0,1
1639878046,0,0,0,1
1650884126,0,0,0,1
1618523475,0,0,0,1
1620815672,0,0,0,1
1632012366,0,0,0,1
1650026375,0,0,0,1
1649739643,0,0,0,1
1633920360,0,0,0,1
1632469443,0,0,0,1
1650897951,0,0,0,1
1650156107,0,0,0,1
1649750658,0,1,0,0
1628595871,0,0,0,1
1647733918,0,0,1,0
1619444850,1,0,0,0
1634305151,0,0,0,1
1630396064,0,0,0,1
1620613372,0,0,0,1
1632569347,0,0,0,1
1649460799,0,1,0,0
1634401592,0,0,0,1
1633044593,0,0,0,1
1634973666,0,1,0,0
1619438913,0,0,0,1
1632305657,0,0,0,1
1649583426,0,0,0,1
1618613880,0,0,0,1
1629607638,0,1,0,0
1631020881,0,0,0,1
1651197983,0,0,0,1
1626687616,0,0,0,1
1648295554,0,0,0,1
1632144519,0,0,0,1
1648021973,0,0,0,1
1621855917,0,0,0,1
1630199921,0,0,0,1
1630161311,0,0,0,1
1649536280,0,0,0,1
1650200006,0,0,0,1
1620629640,0,0,0,1
1650119845,0,0,0,1
1638664262,0,0,0,1
1628149741,0,0,0,1
1644133918,0,0,0,1
1620121428,0,0,0,1
1625794801,0,0,0,1
1619334925,0,0,0,1
1634005920,0,0,0,1
1637722720,0,0,0,1
1633335858,0,0,0,1
1641507903,0,0,0,1
1619307816,0,0,0,1
1651017107,0,0,0,1
1650628097,0,0,0,1
1646617098,0,0,0,1
1630750351,0,0,0,1
1619130266,0,0,0,1
1632555502,0,0,0,1
1648860829,0,0,0,1
1650199814,0,0,0,1
1643094390,0,0,0,1
1650898064,0,0,0,1
1621168973,0,0,0,1
1619922194,0,0,0,1
1618562297,0,0,0,1
1649422918,0,0,0,1
1645838217,0,0,0,1
1633732152,0,0,0,1
1631964244,0,0,0,1
1644823123,0,0,0,1
1619078360,0,0,0,1
1632105993,0,0,0,1
1647730240,0,0,0,1
1646492451,0,0,0,1
1633820580,0,0,0,1
1651067848,0,0,0,1
1648950485,0,0,0,1
1637560881,0,0,0,1
1619673501,0,1,0,0
1629872666,0,0,0,1
1619267569,0,0,0,1
1648613620,0,0,0,1
1620998136,0,0,0,1
1633043876,0,0,0,1
1650132657,0,0,0,1
1634388216,0,0,0,1
1632131631,0,0,0,1
1619181263,0,0,0,1
1621126363,0,0,0,1
1623372994,0,0,0,1
1649320382,0,0,0,1
1648793715,0,0,0,1
1637466207,0,0,0,1
1650793498,0,0,0,1
1635486180,0,0,0,1
1619860513,0,0,0,1
1619217693,0,0,0,1
1619311892,0,0,0,1
1641521717,0,0,0,1
1650096067,0,0,0,1
1633142760,0,0,0,1
1620833165,0,0,0,1
1633054188,0,0,0,1
1630243955,0,0,0,1
1619660445,0,0,0,1
1642586114,0,0,0,1
1645874727,0,0,0,1
1650274584,0,0,0,1
1633831561,0,0,0,1
1633342240,0,0,0,1
1642859414,0,0,0,1
1648176389,0,0,0,1
1648109109,0,0,0,1
1624615690,0,0,0,1
1633254396,0,0,0,1
1632053462,0,0,0,1
1620952588,0,0,0,1
1642645713,0,0,0,1
1630845676,0,0,0,1
1651023249,1,0,0,0
1650897594,0,0,0,1
1650990373,0,0,0,1
1649300654,0,0,0,1
1649384794,0,0,0,1
1631961331,0,0,0,1
1620980289,0,0,0,1
1620801418,0,0,0,1
1630042611,0,0,0,1
1646741642,0,0,0,1
1619790119,0,1,0,0
1645084570,0,0,0,1
1631924903,0,0,0,1
1632549561,0,0,0,1
1618360694,1,0,0,0
1620730337,0,0,0,1
1618661733,0,0,0,1
1632385491,0,0,0,1
1620533825,1,0,0,0
1649724605,0,0,0,1
1648379607,0,0,0,1
1618547100,0,0,0,1
1648209701,0,0,0,1
1633261233,0,0,0,1
1633161383,0,0,0,1
1627885416,0,0,0,1
1637654422,0,1,0,0
1648816360,0,0,0,1
1650883882,0,0,0,1
1646182369,0,0,0,1
1621040298,0,0,0,1
1641961593,0,0,0,1
1632236221,0,0,0,1
1632799320,0,0,0,1
1632057876,0,0,0,1
1647090606,0,0,0,1
1650896868,0,0,0,1
1629894856,0,0,0,1
1628758158,0,0,0,1
1619865775,0,0,0,1
1651115563,0,0,0,1
1619191085,0,0,0,1
1642495002,0,0,0,1
1619517250,0,0,0,1
1648197048,0,0,0,1
1620739449,0,0,0,1
1637621414,0,0,0,1
1619281015,0,0,0,1
1630316260,0,0,0,1
1619616063,0,0,0,1
1648255148,0,0,0,1
1619785310,0,0,0,1
1621073705,0,0,0,1
1630760918,0,1,0,0
1633927037,0,0,0,1
1619495621,0,0,0,1
1633391932,0,0,0,1
1631684966,0,0,0,1
1636772287,0,0,0,1
1619662415,0,1,0,0
1620040246,0,0,0,1
1635213950,0,0,0,1
1619880363,0,0,0,1
1618914129,0,0,0,1
1635122521,0,1,0,0
1619996939,0,0,0,1
1630676985,0,0,0,1
1619099682,0,0,0,1
1631868735,0,0,0,1
1618654105,0,0,0,1
1619140108,0,0,0,1
1631023780,0,0,0,1
1627892433,0,0,0,1
1646554839,0,0,0,1
1647999479,0,0,0,1
1618486467,0,0,0,1
1632100668,0,0,0,1
1648256323,0,0,0,1
1633434091,0,0,0,1
1648180915,0,0,0,1
1619084687,0,0,0,1
1621159018,0,0,0,1
1647308575,0,0,0,1
1650522086,0,0,0,1
1629869035,0,0,0,1
1619184759,0,0,0,1
1634909794,0,0,0,1
1647424059,0,0,0,1
1631958868,1,0,0,0
1621220462,0,0,0,1
1629784247,0,0,0,1
1619266683,0,0,0,1
1634282476,0,0,0,1
1632637711,0,0,0,1
1618548215,0,0,0,1
1637620618,0,1,0,0
1619157530,0,1,0,0
1650197044,0,0,0,1
1630125885,0,0,0,1
1635566330,0,0,0,1
1646457120,0,0,0,1
1628403281,0,0,0,1
1632806960,0,0,0,1
1630747224,0,0,0,1
1631081994,1,0,0,0
1620823126,0,1,0,0
1620324462,0,0,0,1
1634051542,0,0,0,1
1649381248,0,0,0,1
1634783648,0,0,0,1
1619397125,0,0,0,1
1651196774,0,1,0,0
1620024135,0,0,0,1
1618834324,0,0,0,1
1649294238,0,1,0,0
1638549348,0,0,0,1
1619671357,0,0,0,1
1650023197,0,0,0,1
1632807724,0,0,0,1
1650595649,0,0,0,1
1630763351,0,0,0,1
1627901116,0,0,0,1
1630744547,0,0,0,1
1633161397,0,0,0,1
1651129128,0,0,0,1
1650274282,0,0,0,1
1642068444,0,0,0,1
1650149271,0,0,0,1
1632836351,0,0,0,1
1642479361,0,0,0,1
1620861459,0,0,0,1
1631681807,0,0,0,1
1620864766,0,0,0,1
1636634635,0,0,0,1
1619788051,0,0,0,1
1650502252,0,0,0,1
1628821176,0,0,0,1
1630231442,0,0,0,1
1619072869,1,0,0,0
1619152565,0,0,0,1
1620560621,0,0,0,1
1629251273,0,0,0,1
1634051487,1,0,0,0
1619857944,0,0,0,1
1619750773,0,0,0,1
1633226656,0,0,0,1
1619784259,0,0,0,1
1632741640,0,0,0,1
1632787240,0,0,0,1
1634963804,0,0,0,1
1649455829,0,0,0,1
1639479599,0,0,0,1
1632566995,0,0,0,1
1650612212,0,0,0,1
1649861581,0,0,0,1
1631533163,0,0,0,1
1631270917,0,0,0,1
1630134388,0,0,0,1
1619430862,0,0,0,1
1650963937,0,0,0,1
1650078029,0,1,0,0
1627973175,0,0,0,1
1637638257,1,0,0,0
1637838268,0,0,0,1
1633330817,0,0,0,1
1650273833,0,0,0,1
1628755927,0,0,0,1
1649411167,0,0,0,1
1634430923,0,0,0,1
1633509540,0,0,0,1
1619136056,0,0,0,1
1648301760,0,0,0,1
1622621016,0,0,0,1
1651134983,0,0,0,1
1620801790,0,0,0,1
1619312887,0,0,0,1
1634314877,0,0,0,1
1647759770,0,0,0,1
1633305928,0,0,0,1
1650590268,0,0,0,1
1650624944,0,0,0,1
1617787707,0,0,0,1
1619054690,0,0,0,1
1648992118,0,0,0,1
1648197547,0,0,0,1
1620310581,0,0,0,1
1632565539,0,0,0,1
1647396254,0,0,0,1
1631711976,0,0,0,1
1648897893,0,0,0,1
1636849268,0,0,0,1
1619792113,0,0,0,1
1619486569,0,1,0,0
1633931464,0,0,0,1
1632817918,0,0,0,1
1619398157,0,0,0,1
1630499063,0,0,0,1
1620824029,0,0,0,1
1619223512,0,0,0,1
1620896152,0,0,0,1
1647242923,0,0,0,1
1618479912,0,0,0,1
1619402965,0,1,0,0
1651232562,0,0,0,1
1632754634,0,0,0,1
1632451447,1,0,0,0
1630146796,0,0,0,1
1650066614,0,0,0,1
1650134025,0,0,0,1
1648785880,0,0,0,1
1619312826,0,1,0,0
1632749777,0,0,0,1
1617849902,0,0,0,1
1620815171,0,0,0,1
1634483826,0,0,0,1
1632710864,0,0,0,1
1620313245,0,0,0,1
1619865844,0,0,0,1
1650068467,0,0,0,1
1629085633,0,0,0,1
1620257602,0,0,0,1
1644033883,0,0,0,1
1648872748,0,0,0,1
1630662490,0,0,0,1
1634811289,0,0,0,1
1619254265,0,0,0,1
1618556076,0,0,0,1
1649407986,0,0,0,1
1619165288,0,0,0,1
1635873833,0,1,0,0
1619746761,0,0,0,1
1630075581,0,0,0,1
1634044532,0,0,0,1
1650708180,0,0,0,1
1642495021,0,0,0,1
1624780568,0,0,0,1
1647785271,0,0,0,1
1632525721,0,0,0,1
1632039556,0,0,0,1
1619842168,0,0,0,1
1619146863,0,0,0,1
1647954633,0,0,0,1
1645702732,0,0,0,1
1621166802,0,0,0,1
1624519454,0,0,0,1
1648896188,0,0,0,1
1630634799,0,0,0,1
1619841895,0,0,0,1
1618558098,0,0,0,1
1631708491,0,0,0,1
1640602661,0,0,0,1
1619686501,0,0,0,1
1632696397,0,0,0,1
1630758884,0,0,0,1
1650886313,0,0,0,1
1621324366,0,0,0,1
1620898477,0,1,0,0
1650156093,0,0,0,1
1632114250,0,0,0,1
1630580020,0,0,0,1
1619135445,0,0,0,1
1619137867,0,0,0,1
1647085727,0,0,0,1
1646970510,0,0,0,1
1628404748,0,0,0,1
1628122187,0,0,0,1
1634622695,0,0,0,1
1629319751,0,0,0,1
1650983111,0,0,0,1
1632053499,0,0,0,1
1629018647,0,0,0,1
1644826777,0,0,0,1
1649455829,0,0,0,1
1618736900,0,0,0,1
1620835603,0,0,0,1
1649393990,0,1,0,0
1630285358,0,0,0,1
1618714175,0,0,0,1
1632293355,0,0,0,1
1647484792,0,0,0,1
1631958963,0,0,0,1
1619151176,0,0,0,1
1651053060,0,0,0,1
1647860342,0,0,0,1
1618730709,0,0,0,1
1650632424,0,1,0,0
1618797412,0,0,0,1
1620346973,0,0,0,1
1650774172,0,0,0,1
1635001857,0,0,0,1
1649901961,0,0,0,1
1629877811,0,0,0,1
1619052560,0,0,0,1
1647341755,1,0,0,0
1621093723,0,1,0,0
1637488324,0,0,0,1
1643790205,0,0,0,1
1645852305,0,0,0,1
1647677499,0,0,0,1
1621305931,1,0,0,0
1628990903,0,0,0,1
1629185049,0,0,0,1
1641779702,0,0,0,1
1649805218,0,0,0,1
1632650349,0,0,0,1
1647308065,0,0,0,1
1637550650,0,0,0,1
1650680226,0,0,0,1
1630054309,0,0,0,1
1634345028,0,0,0,1
1643848623,0,0,0,1
1631706615,0,0,0,1
1621082271,0,0,0,1
1649469528,0,0,0,1
1649592423,0,0,0,1
1648079520,0,0,0,1
1620902672,0,1,0,0
1650326132,0,0,0,1
1634088703,0,0,0,1
1636100471,0,0,0,1
